user_id,item_id
11676,0590101595
11676,0590115073
11676,0590117114
11676,0590120530
11676,0590120700
11676,0590129015
11676,0590132148
11676,0590187511
11676,0590213113
11676,0590222333
11676,0590222961
11676,0590228714
11676,0590237896
11676,0590250809
11676,0590250876
11676,0590251597
11676,0590266004
11676,0590298380
11676,0590300946
11676,0590318578
11676,0590321366
11676,0590321900
11676,0590326430
11676,0590332473
11676,05903342X
11676,0590353403
11676,059035342X
11676,0590374524
11676,0590386336
11676,0590401297
11676,0590401807
11676,0590401823
11676,0590402994
11676,0590406191
11676,0590407554
11676,0590407597
11676,0590407600
11676,0590409433
11676,0590409476
11676,0590411772
11676,0590413236
11676,0590413813
11676,0590414291
11676,0590414607
11676,0590414976
11676,0590416901
11676,0590422812
11676,0590423541
11676,0590424300
11676,0590426907
11676,059043053X
11676,0590431692
11676,0590431706
11676,0590433172
11676,0590433857
11676,0590434349
11676,0590434772
11676,0590436031
11676,0590440616
11676,0590442376
11676,0590442562
11676,0590442996
11676,0590445014
11676,0590445103
11676,0590445693
11676,0590446835
11676,0590447319
11676,0590449613
11676,0590450344
11676,0590450875
11676,059045207X
11676,0590452568
11676,059045367X
11676,0590456814
11676,0590457594
11676,0590458841
11676,0590458981
11676,0590459384
11676,0590459821
11676,059046017X
11676,0590460404
11676,0590468194
11676,0590469878
11676,0590470884
11676,0590471570
11676,0590476424
11676,0590481142
11676,0590482297
11676,0590482750
11676,0590483129
11676,0590483498
11676,0590484060
11676,0590486179
11676,0590486683
11676,0590487140
11676,0590491644
11676,0590494457
11676,0590494465
11676,0590494503
11676,0590554115
11676,0590554301
11676,0590568752
11676,0590568809
11676,0590623842
11676,0590629794
11676,0590636715
11676,0590692062
11676,0590698222
11676,0590704540
11676,0590706195
11676,0590719548
11676,0590732862
11676,0590738712
11676,0590758063
11676,0590762141
11676,0590762591
11676,0590764209
11676,0590767836
11676,0590846191
11676,0590847791
11676,0590877437
11676,0590945564
11676,0590997882
11676,0593037820
11676,0595011454
11676,0595125719
11676,0595190758
11676,0595227694
11676,0595256368
11676,0595280242
11676,0595284507
11676,0595304311
11676,060020572X
11676,0600571025
11676,0609601032
11676,0609601059
11676,0609602330
11676,0609603620
11676,0609603809
11676,0609605925
11676,0609607219
11676,0609608045
11676,060960869X
11676,0609610597
11676,0609610902
11676,0609804138
11676,0609804618
11676,060980619X
11676,0609808184
11676,0609809512
11676,0609809547
11676,0609809652
11676,0609809997
11676,0613278089
11676,0618002219
11676,0618002227
11676,0618015841
11676,0618045996
11676,0618070354
11676,0618093974
11676,0618119809
11676,0618127003
11676,0618129030
11676,0618250735
11676,0618335455
11676,0618485228
11676,0632034785
11676,06440007
11676,06679783571
11676,067003004X
11676,0670030457
11676,0670030732
11676,0670031216
11676,0670031372
11676,0670032107
11676,0670032131
11676,0670032379
11676,067003259X
11676,0670032670
11676,0670035661
11676,0670040509
11676,0670315419
11676,0670490032
11676,067074722X
11676,0670805149
11676,0670809179
11676,0670812226
11676,0670814148
11676,067081976X
11676,0670820555
11676,0670828076
11676,0670833428
11676,0670837652
11676,0670844527
11676,0670845647
11676,067084943X
11676,0670851086
11676,0670853097
11676,0670858382
11676,0670873284
11676,0670878083
11676,0670880728
11676,0670888214
11676,0670888702
11676,0670891576
11676,0670891649
11676,0670892963
11676,06708941844
11676,0670894508
11676,0670894605
11676,0670894699
11676,0670896683
11676,0670896764
11676,0670907766
11676,067091021X
11676,067100042X
11676,0671000780
11676,0671000853
11676,0671001183
11676,0671001795
11676,0671002481
11676,0671002783
11676,0671003364
11676,0671003534
11676,0671003836
11676,067100414X
11676,0671004239
11676,0671004530
11676,0671004549
11676,0671004573
11676,0671006614
11676,0671007343
11676,0671007696
11676,0671010123
11676,0671011367
11676,0671011375
11676,0671011618
11676,0671013963
11676,0671013971
11676,067101398X
11676,067101417X
11676,0671014188
11676,0671014196
11676,067101420X
11676,0671014218
11676,0671014919
11676,0671015648
11676,0671015702
11676,0671015842
11676,0671016652
11676,0671016768
11676,0671016822
11676,0671017098
11676,0671017136
11676,0671019074
11676,0671020293
11676,0671020366
11676,0671020374
11676,067102096X
11676,067102100
11676,0671021079
11676,0671021311
11676,0671021761
11676,067102177X
11676,0671021974
11676,0671023888
11676,0671024108
11676,0671024183
11676,067102423X
11676,067102535X
11676,0671025708
11676,0671026313
11676,0671027344
11676,0671027387
11676,0671027573
11676,0671028146
11676,0671028375
11676,067103264X
11676,0671032992
11676,0671033085
11676,0671034006
11676,0671034022
11676,0671034065
11676,0671034294
11676,0671034421
11676,0671035576
11676,0671035770
11676,067103619X
11676,0671036505
11676,0671036645
11676,0671038184
11676,0671038540
11676,0671038583
11676,0671039113
11676,0671039946
11676,0671039970
11676,0671041444
11676,0671041789
11676,0671041908
11676,0671042262
11676,0671042513
11676,0671042548
11676,0671042572
11676,0671042858
11676,0671045555
11676,0671222287
11676,0671248227
11676,0671248952
11676,0671250515
11676,0671250930
11676,0671318241
11676,0671318462
11676,067140072X
11676,0671413570
11676,0671417118
11676,0671423517
11676,0671444689
11676,067144901X
11676,0671449621
11676,0671454048
11676,0671458930
11676,0671461494
11676,0671462970
11676,0671463829
11676,0671464779
11676,0671465430
11676,0671473204
11676,0671477099
11676,067147975X
11676,0671498010
11676,0671504053
11676,0671507036
11676,0671507397
11676,0671510053
11676,0671517414
11676,0671519069
11676,0671522728
11676,0671524097
11676,0671524119
11676,0671525743
11676,0671525751
11676,067152609X
11676,0671527231
11676,0671528165
11676,0671528203
11676,0671529560
11676,0671529986
11676,067153288X
11676,0671534718
11676,0671537458
11676,0671537865
11676,0671537873
11676,0671540610
11676,0671543296
11676,0671547178
11676,0671549219
11676,067155302X
11676,0671553038
11676,0671556029
11676,0671559656
11676,0671568175
11676,0671568833
11676,0671577026
11676,0671578235
11676,067158104X
11676,0671619314
11676,0671625659
11676,0671631845
11676,0671635212
11676,0671644475
11676,0671646575
11676,0671648861
11676,0671648918
11676,0671648934
11676,0671654160
11676,0671655515
11676,0671656589
11676,0671663372
11676,0671664298
11676,0671670646
11676,0671679902
11676,0671680080
11676,0671680420
11676,0671681567
11676,0671682938
11676,0671683551
11676,0671683993
11676,0671690701
11676,0671693573
11676,0671693816
11676,0671695886
11676,0671696637
11676,0671701231
11676,0671701835
11676,0671704591
11676,0671704656
11676,0671705091
11676,0671709089
11676,0671722565
11676,067172262X
11676,0671722638
11676,0671722646
11676,0671722778
11676,0671722794
11676,0671722832
11676,0671722840
11676,0671723456
11676,0671723650
11676,0671724584
11676,0671724746
11676,067172519X
11676,0671725211
11676,0671725661
11676,0671726730
11676,067172701X
11676,0671727583
11676,0671728032
11676,0671728571
11676,0671729322
11676,0671729438
11676,0671729446
11676,0671729454
11676,0671729721
11676,0671731262
11676,0671734202
11676,0671735934
11676,0671737120
11676,0671737295
11676,067173766X
11676,0671738704
11676,0671739751
11676,0671743058
11676,0671746057
11676,0671748742
11676,0671748963
11676,0671749609
11676,0671750127
11676,0671754254
11676,0671754661
11676,0671758721
11676,0671759213
11676,067175937X
11676,0671759574
11676,0671769227
11676,0671769928
11676,0671776800
11676,0671780751
11676,0671784684
11676,0671789422
11676,067179325X
11676,0671793489
11676,0671793535
11676,067179356X
11676,0671793918
11676,0671799568
11676,0671806041
11676,0671808605
11676,0671822357
11676,0671823035
11676,0671828029
11676,0671831208
11676,0671853481
11676,0671853686
11676,0671864173
11676,0671867091
11676,0671867172
11676,0671869698
11676,0671870432
11676,0671870610
11676,0671870998
11676,0671871218
11676,0671872001
11676,067187263X
11676,0671873202
11676,0671874349
11676,0671875760
11676,0671876228
11676,0671877534
11676,0671880314
11676,0671880454
11676,0671883429
11676,0671884484
11676,0671885332
11676,0671888285
11676,0671888587
11676,0671890751
11676,0671891197
11676,0671891510
11676,0671893122
11676,0671894234
11676,0671894250
11676,0671894285
11676,0671894315
11676,0671896725
11676,0671896768
11676,0671896946
11676,0671899619
11676,0671955209
11676,0672310708
11676,0673469271
11676,0676970087
11676,0676970753
11676,0676971148
11676,067697175X
11676,0676971903
11676,0676972179
11676,0676972411
11676,0676972888
11676,067697309
11676,0676973418
11676,0676973760
11676,0676973930
11676,0676973949
11676,0676974791
11676,0676974805
11676,0679309772
11676,0679310746
11676,0679310940
11676,0679311203
11676,0679311270
11676,0679311416
11676,0679311807
11676,0679312412
11676,0679400702
11676,0679401385
11676,0679401431
11676,0679402470
11676,0679403612
11676,0679404457
11676,0679407596
11676,0679410325
11676,0679411267
11676,067941388X
11676,0679419608
11676,0679419616
11676,0679419624
11676,0679419829
11676,0679422587
11676,0679423869
11676,0679425241
11676,0679426159
11676,0679428887
11676,0679428895
11676,0679429883
11676,0679430946
11676,067943108X
11676,0679432477
11676,0679433953
11676,0679436448
11676,0679439323
11676,0679439382
11676,0679439978
11676,0679441220
11676,0679441239
11676,0679442588
11676,0679442790
11676,0679444793
11676,0679445315
11676,0679445765
11676,0679445897
11676,067944815
11676,0679449787
11676,0679450408
11676,0679450718
11676,0679451463
11676,067945439X
11676,0679454446
11676,0679454454
11676,0679454764
11676,0679455116
11676,0679455884
11676,0679457224
11676,0679457313
11676,0679457526
11676,067945960X
11676,0679460357
11676,0679463070
11676,0679602372
11676,0679721819
11676,0679721827
11676,0679721886
11676,0679722572
11676,0679722637
11676,0679722645
11676,0679723110
11676,0679723420
11676,0679724362
11676,067972818X
11676,0679728228
11676,0679728244
11676,0679730753
11676,0679731148
11676,0679734058
11676,0679734120
11676,0679734775
11676,0679735186
11676,0679735666
11676,0679735909
11676,0679736379
11676,0679739335
11676,0679739793
11676,0679740244
11676,0679740678
11676,0679741151
11676,0679741836
11676,0679742298
11676,0679742433
11676,0679744398
11676,0679745203
11676,0679746692
11676,0679748318
11676,0679749845
11676,0679751521
11676,0679751602
11676,0679752471
11676,0679754857
11676,0679754938
11676,0679756760
11676,0679756868
11676,0679758461
11676,0679762310
11676,067976402X
11676,0679769781
11676,0679775439
11676,0679776591
11676,0679776818
11676,0679777547
11676,0679781323
11676,0679783202
11676,0679800905
11676,067980336X
11676,0679808094
11676,0679812709
11676,067981485X
11676,0679816801
11676,0679827218
11676,0679833692
11676,0679839526
11676,0679844074
11676,0679853006
11676,0679863710
11676,0679867120
11676,0679867384
11676,0679869506
11676,0679870415
11676,067987366X
11676,0679881220
11676,0679882804
11676,067989098X
11676,0679891668
11676,0679894608
11676,0679988106
11676,0681401346
11676,068416325X
11676,0684163403
11676,0684174723
11676,0684182351
11676,0684184710
11676,0684193132
11676,0684195305
11676,0684195658
11676,0684196387
11676,068480087X
11676,0684801523
11676,0684801760
11676,0684801884
11676,0684802090
11676,0684802236
11676,068480297X
11676,0684803860
11676,0684804212
11676,0684804522
11676,0684807890
11676,0684809303
11676,068481000X
11676,0684813459
11676,0684813467
11676,0684813637
11676,0684813866
11676,0684814994
11676,068482082X
11676,0684822822
11676,0684826127
11676,0684826755
11676,0684829924
11676,0684831171
11676,0684832178
11676,0684832291
11676,0684833395
11676,0684834723
11676,0684834731
11676,0684835959
11676,0684835983
11676,0684841185
11676,0684842106
11676,068484477X
11676,0684844826
11676,0684846608
11676,0684848406
11676,0684848783
11676,0684848961
11676,0684850273
11676,0684852195
11676,0684852225
11676,0684852721
11676,068485287X
11676,0684854848
11676,0684855518
11676,0684855755
11676,0684855984
11676,0684856069
11676,0684856077
11676,0684856085
11676,0684856093
11676,0684857820
11676,0684859300
11676,0684859718
11676,0684859726
11676,0684859734
11676,0684863197
11676,0684863324
11676,0684864452
11676,0684865459
11676,0684865742
11676,0684867303
11676,0684869497
11676,0684870258
11676,0684872153
11676,0684872382
11676,0684873168
11676,0684874350
11676,068801111X
11676,0688011152
11676,0688033407
11676,0688035930
11676,0688046126
11676,0688046606
11676,0688048307
11676,0688058914
11676,0688069444
11676,0688084907
11676,0688087388
11676,0688088511
11676,0688091490
11676,0688102212
11676,0688108059
11676,0688108342
11676,0688113753
11676,0688123228
11676,0688123961
11676,0688126375
11676,0688127169
11676,0688127258
11676,0688141846
11676,0688143687
11676,0688145388
11676,0688147755
11676,0688149111
11676,0688149588
11676,068815333X
11676,0688156134
11676,0688158617
11676,0688160964
11676,0688167888
11676,0688171621
11676,0688171923
11676,0688176518
11676,0688177026
11676,0688177751
11676,0688177859
11676,0688177867
11676,0688221335
11676,068825294x
11676,0689304587
11676,0689502958
11676,0689710879
11676,0689711816
11676,0689801505
11676,0689806590
11676,0689807775
11676,0689808526
11676,0689808658
11676,0689812744
11676,0689815530
11676,0689818300
11676,0689824483
11676,0689826990
11676,0689831846
11676,0689835337
11676,0689839561
11676,0689843666
11676,0689844182
11676,0689846355
11676,0689846363
11676,0689846673
11676,0689848935
11676,0689849095
11676,0689849346
11676,0689858000
11676,0689861621
11676,0689870027
11676,0689870426
11676,0690600453
11676,0691033900
11676,0694005932
11676,069401110X
11676,069401236X
11676,0694014540
11676,0694514713
11676,0695308815
11676,069600450X
11676,0696004550
11676,0696006308
11676,069602313X
11676,0696216035
11676,0696275007
11676,0697237303
11676,0698113608
11676,0698113993
11676,0698118596
11676,0700606572
11676,07009704500
11676,0701130083
11676,0701167963
11676,0702222550
11676,0702226556
11676,0702233455
11676,0704349264
11676,0704380390
11676,0708813356
11676,0708814646
11676,0708829163
11676,0708842488
11676,0709052219
11676,0709155743
11676,0710505140
11676,0710506848
11676,0711703078
11676,0711923027
11676,0712183798
11676,0712610499
11676,0712614451
11676,0712654879
11676,071266808X
11676,0712670394
11676,0712678778
11676,0712680454
11676,0712684263
11676,0712698442
11676,0713709189
11676,0713994606
11676,071484053X
11676,0714841919
11676,0714842796
11676,0715309404
11676,0716730944
11676,0717276805
11676,0717282759
11676,0717283208
11676,0717284972
11676,0718121325
11676,0718134478
11676,0718144538
11676,0718144724
11676,07183100799
11676,0720710197
11676,0721452310
11676,0722123019
11676,0722188714
11676,0722532938
11676,0722534515
11676,0722535481
11676,0723588678
11676,0725403772
11676,0727018310
11676,0727847066
11676,0731808908
11676,0732249945
11676,0732251656
11676,0732257131
11676,0732274575
11676,073227902X
11676,0732907357
11676,0732909732
11676,0732910293
11676,073291180X
11676,0733534155
11676,0733544177
11676,0733605753
11676,073361700X
11676,0736608532
11676,0736901914
11676,0736902260
11676,0736910247
11676,0739400614
11676,0739409301
11676,0739417096
11676,0739423274
11676,0739426451
11676,0739431951
11676,0739434411
11676,0739436058
11676,0739439170
11676,0739439952
11676,073944042X
11676,0740700316
11676,0740704923
11676,0740718398
11676,0740718886
11676,0740719645
11676,0740722913
11676,0740733656
11676,0740734121
11676,0740734377
11676,0740738089
11676,0741408570
11676,0743200985
11676,0743202759
11676,0743203631
11676,0743204212
11676,0743205111
11676,0743206029
11676,0743206045
11676,0743206061
11676,074320607X
11676,0743211235
11676,0743211316
11676,0743211383
11676,0743212002
11676,0743216458
11676,0743216474
11676,074321689X
11676,0743217713
11676,0743219554
11676,0743219562
11676,0743222229
11676,0743222245
11676,0743223136
11676,0743223225
11676,074322457
11676,0743224914
11676,0743225120
11676,0743225325
11676,074322535X
11676,0743225406
11676,0743225724
11676,074322650X
11676,0743229177
11676,0743229878
11676,0743230213
11676,0743230655
11676,0743233468
11676,074323572X
11676,0743236890
11676,0743237188
11676,0743243803
11676,0743245520
11676,074324642X
11676,0743250532
11676,074325337X
11676,0743255453
11676,074325547X
11676,0743259823
11676,0743260244
11676,0743262174
11676,0743400399
11676,0743400526
11676,0743400828
11676,0743403460
11676,0743411250
11676,0743411269
11676,0743411366
11676,0743411374
11676,0743411439
11676,0743411978
11676,0743412028
11676,074341232X
11676,0743412796
11676,0743413008
11676,0743417682
11676,0743418174
11676,0743418204
11676,0743418220
11676,0743418875
11676,0743420373
11676,0743421566
11676,074342297X
11676,0743423682
11676,0743428188
11676,0743428978
11676,0743434854
11676,0743436210
11676,074343627X
11676,0743436733
11676,0743436768
11676,0743437128
11676,0743437802
11676,0743437810
11676,0743439740
11676,0743439775
11676,0743440463
11676,0743444299
11676,0743444329
11676,0743444469
11676,0743444477
11676,0743446054
11676,0743448677
11676,0743450884
11676,0743451414
11676,0743451716
11676,0743451791
11676,0743452631
11676,0743453484
11676,074345393X
11676,0743453956
11676,0743454146
11676,0743454375
11676,0743454529
11676,0743457870
11676,0743457943
11676,0743458117
11676,0743460529
11676,074346334X
11676,0743464427
11676,0743464834
11676,0743467124
11676,0743467140
11676,0743467302
11676,0743467361
11676,0743467426
11676,0743467523
11676,074346978X
11676,0743469801
11676,0743469836
11676,0743470389
11676,0743470826
11676,0743471520
11676,0743474325
11676,0743474554
11676,0743475488
11676,0743477081
11676,0743477154
11676,0743477316
11676,0743478967
11676,0743480694
11676,0743486226
11676,0743492897
11676,0743518594
11676,0743618174
11676,0744507839
11676,0744521378
11676,0744552753
11676,0744552850
11676,0744561019
11676,0744578302
11676,0745163769
11676,07457562598
11676,0746012721
11676,0747207917
11676,0747231486
11676,0747232075
11676,0747234094
11676,0747234892
11676,0747235198
11676,074723955X
11676,0747242992
11676,0747243077
11676,074724958X
11676,0747250618
11676,0747251134
11676,0747253668
11676,0747260974
11676,0747263280
11676,0747264341
11676,0747264880
11676,0747274584
11676,0747517150
11676,0747525420
11676,0747531587
11676,0747539944
11676,0747547475
11676,0747552177
11676,0747557462
11676,0747557861
11676,0747558191
11676,0749005262
11676,0749301384
11676,074930541X
11676,0749306130
11676,0749311207
11676,0749315180
11676,0749319305
11676,0749323256
11676,0749324740
11676,0749324791
11676,0749349054
11676,0749394064
11676,0749395990
11676,0749396997
11676,0749397357
11676,0749399570
11676,0749399902
11676,0749707089
11676,0749732687
11676,0749746025
11676,0749920297
11676,0749931892
11676,0749932074
11676,0750005815
11676,0750227303
11676,0750915943
11676,0750918470
11676,0751500844
11676,0751502383
11676,0751507733
11676,0751508365
11676,0751508594
11676,0751517089
11676,0751517755
11676,075151814X
11676,0751520195
11676,0751521205
11676,0751523895
11676,0751525359
11676,0751529087
11676,075152963
11676,0751530328
11676,0751530433
11676,0751530476
11676,0751531332
11676,0751535818
11676,0752208543
11676,07522524356
11676,0752801686
11676,0752809032
11676,0752809423
11676,0752814362
11676,0752816950
11676,0752817116
11676,0752817647
11676,0752826026
11676,0752834045
11676,075283682
11676,0752837583
11676,0752844059
11676,0752846191
11676,0752848224
11676,0752855913
11676,0752860062
11676,0753451182
11676,0753500949
11676,0753804700
11676,0753808587
11676,0753811251
11676,075387195
11676,0754060535
11676,0754107035
11676,075530540X
11676,0755308530
11676,0755312317
11676,0756400163
11676,0756400856
11676,0757300286
11676,0758200366
11676,0758201583
11676,075820230X
11676,0758203063
11676,0758203209
11676,0758204116
11676,075820440X
11676,075966661X
11676,0759695148
11676,0759903344
11676,0760720673
11676,076072380X
11676,0760727937
11676,0761105417
11676,076111940X
11676,0761119779
11676,0761121129
11676,0761315810
11676,0761325166
11676,0762403004
11676,0762406984
11676,0763602442
11676,0763612545
11676,0763615676
11676,0763616087
11676,0764150200
11676,0764226312
11676,0764500090
11676,0764506528
11676,0764552287
11676,0765300346
11676,076530872X
11676,0765341840
11676,0765341956
11676,0765341972
11676,0765342502
11676,0765342510
11676,0765342537
11676,0765342855
11676,0765346435
11676,076534775X
11676,0766607127
11676,0766607631
11676,0767900383
11676,0767901266
11676,0767902513
11676,0767902521
11676,0767902858
11676,0767902890
11676,0767903315
11676,076790351X
11676,0767903579
11676,0767904133
11676,0767904168
11676,076790446X
11676,0767905318
11676,0767905385
11676,0767907140
11676,0767907809
11676,0767908260
11676,0767908473
11676,0767912233
11676,0767912977
11676,0767913744
11676,076791404X
11676,0767914767
11676,0767915062
11676,0767916069
11676,0768320607
11676,0770104231
11676,0770105661
11676,0770109047
11676,0770416810
11676,0770421008
11676,0770422039
11676,077042239X
11676,0770427146
11676,0770427960
11676,0770428312
11676,0770428819
11676,0770428924
11676,0770428940
11676,0770429033
11676,0770429114
11676,0770429181
11676,0770429297
11676,0770429394
11676,0771026145
11676,0771034156
11676,0771034296
11676,0771034822
11676,0771058837
11676,0771066805
11676,0771080662
11676,0771082274
11676,0771086547
11676,0771086571
11676,0771087217
11676,0771090862
11676,0771090889
11676,0771091931
11676,0771095066
11676,0771098995
11676,077109986X
11676,0771099878
11676,0773755160
11676,0773761756
11676,0773761985
11676,0773783628
11676,0774712619
11676,0778320065
11676,0778320170
11676,0778320197
11676,0781402654
11676,078144165X
11676,0782901379
11676,0783545053
11676,0785203877
11676,0785274960
11676,0785275266
11676,0785282068
11676,0785300279
11676,0785328025
11676,0785799524
11676,0786001437
11676,0786002484
11676,0786002824
11676,0786003405
11676,0786006064
11676,0786011858
11676,0786012374
11676,0786013230
11676,0786014164
11676,0786014202
11676,0786014245
11676,0786014474
11676,0786015160
11676,0786015241
11676,0786211954
11676,0786222743
11676,0786244046
11676,0786500409
11676,0786702826
11676,0786702974
11676,0786703156
11676,0786704446
11676,0786708050
11676,0786710829
11676,0786711191
11676,0786803118
11676,0786841559
11676,0786861002
11676,0786861347
11676,0786861827
11676,0786862564
11676,0786863153
11676,0786863900
11676,0786864230
11676,0786865091
11676,0786866020
11676,0786866276
11676,0786866462
11676,0786867175
11676,0786867795
11676,0786867906
11676,0786868104
11676,078686818X
11676,0786868619
11676,0786868716
11676,0786868929
11676,078688097X
11676,0786881852
11676,0786883219
11676,0786883375
11676,0786885416
11676,0786885688
11676,0786885912
11676,0786887842
11676,0786888083
11676,0786888482
11676,0786889527
11676,0786889608
11676,0786889667
11676,0786889837
11676,0786890037
11676,0786890061
11676,078689007X
11676,0786890088
11676,0786890169
11676,0786890436
11676,078690514X
11676,0786916834
11676,0786926813
11676,0787901601
11676,0787947350
11676,0789202638
11676,0789205106
11676,078942973X
11676,0789434814
11676,0789450720
11676,0790000458
11676,0792270622
11676,0792277279
11676,0792278658
11676,079245815X
11676,0792727770
11676,0800715357
11676,0800718372
11676,0800783204
11676,0801012058
11676,0801820103
11676,0801833426
11676,0801844088
11676,080185637X
11676,0802116442
11676,0802117414
11676,0802132758
11676,0802133908
11676,0802135064
11676,0802135234
11676,0802139183
11676,0802139868
11676,0802140149
11676,0802466257
11676,0802730019
11676,0802733298
11676,0802733441
11676,0802733573
11676,0802741592
11676,0802774261
11676,0802784615
11676,0802843204
11676,0803247397
11676,0803251939
11676,080410526X
11676,0804105820
11676,0804106274
11676,0804107432
11676,0804107491
11676,080410753X
11676,0804107890
11676,0804108323
11676,0804108749
11676,0804108889
11676,0804110395
11676,080411109X
11676,0804111154
11676,0804111359
11676,0804112827
11676,0804112959
11676,0804113475
11676,0804113645
11676,0804114986
11676,0804115400
11676,0804115613
11676,0804119708
11676,0804119716
11676,0804119740
11676,0804119910
11676,0804813760
11676,0805000739
11676,0805003541
11676,0805006575
11676,0805009124
11676,0805010858
11676,0805023054
11676,0805036504
11676,0805038760
11676,0805042474
11676,0805044620
11676,0805047182
11676,0805047379
11676,0805048197
11676,0805054073
11676,0805054081
11676,0805055908
11676,080505622X
11676,0805056491
11676,0805056645
11676,0805062971
11676,0805063196
11676,0805065415
11676,0805065989
11676,0805066128
11676,0805066225
11676,0805067280
11676,0805070583
11676,0805208798
11676,0805210288
11676,0805421351
11676,0805425500
11676,0805462937
11676,0806505567
11676,0806516313
11676,0806902728
11676,0806963085
11676,0806988843
11676,0807071390
11676,0807503673
11676,0807553670
11676,0807554308
11676,080755457X
11676,0807610666
11676,0808520695
11676,0809085178
11676,0809117541
11676,0809223295
11676,0809236575
11676,0809239418
11676,0809240068
11676,0809241137
11676,0809244748
11676,0809253356
11676,0809463369
11676,0809834030
11676,0810920492
11676,0810921987
11676,0810941686
11676,08111722538
11676,0811801802
11676,081180545X
11676,0811805530
11676,0811811174
11676,0811811409
11676,0811818438
11676,0811821706
11676,0811825558
11676,0811828964
11676,0811831310
11676,0811831620
11676,0811833615
11676,0812028570
11676,0812029100
11676,0812065875
11676,0812065891
11676,0812091515
11676,0812500105
11676,0812502124
11676,0812503058
11676,0812504690
11676,0812504798
11676,0812506030
11676,0812507452
11676,0812509803
11676,0812511816
11676,0812515560
11676,0812515617
11676,0812516001
11676,0812516826
11676,0812521080
11676,0812522400
11676,0812522729
11676,0812523709
11676,0812524020
11676,0812524829
11676,0812524853
11676,0812524969
11676,0812525604
11676,0812530365
11676,0812532473
11676,0812532570
11676,0812534379
11676,0812535898
11676,0812540379
11676,0812541626
11676,0812544412
11676,0812544420
11676,0812550706
11676,0812555236
11676,0812563581
11676,0812564871
11676,0812566572
11676,0812568710
11676,0812570030
11676,0812571290
11676,0812571762
11676,0812571983
11676,0812574621
11676,0812575180
11676,0812575350
11676,0812575970
11676,081257608X
11676,0812576152
11676,081257639X
11676,0812579011
11676,0812579232
11676,081257995X
11676,0812585151
11676,0812589041
11676,0812590457
11676,0812694333
11676,081269502X
11676,0812814274
11676,0812916719
11676,0812925300
11676,0812966732
11676,0812972236
11676,081331772X
11676,0813517389
11676,0816038694
11676,081614740X
11676,0816150907
11676,0816157464
11676,0816619956
11676,0816700257
11676,0816705771
11676,0816710767
11676,0816712697
11676,0816718628
11676,0816731357
11676,0816735158
11676,0816735786
11676,0816745072
11676,0816745285
11676,0819309818
11676,0819310441
11676,0819311200
11676,0819830992
11676,0821228307
11676,0821717235
11676,0821720392
11676,082172262X
11676,0821723006
11676,0821723545
11676,0821729330
11676,0821733869
11676,0821734466
11676,0821737767
11676,0821740571
11676,0821743406
11676,0821749668
11676,0821753096
11676,0821759981
11676,0821760106
11676,0821761994
11676,0821762001
11676,0821763539
11676,0821764039
11676,082176487X
11676,0821767097
11676,0821767240
11676,0821768379
11676,0821769359
11676,0821769367
11676,0821770195
11676,0821770594
11676,0821771000
11676,0821772341
11676,0821772554
11676,082177364X
11676,0821773682
11676,082177431X
11676,082177462X
11676,0821775863
11676,0821776037
11676,0822522772
11676,0822595036
11676,0823401898
11676,0823407241
11676,0823412016
11676,0824517857
11676,0824983734
11676,0824985095
11676,0825436060
11676,0826304362
11676,0826308252
11676,0826308791
11676,082890491X
11676,0830622780
11676,0830732594
11676,0830822739
11676,083177388X
11676,083411576X
11676,0834924187
11676,0835504209
11676,0835606724
11676,0836204239
11676,0836204255
11676,0836210263
11676,0836211499
11676,0836213068
11676,0836217241
11676,0836217578
11676,0836217594
11676,0836217632
11676,0836217810
11676,0836218353
11676,0836218515
11676,0836218582
11676,0836218817
11676,0836218981
11676,0836220609
11676,0836220730
11676,0836220889
11676,0836220986
11676,0836226984
11676,0836230558
11676,0836231147
11676,0836231295
11676,0836252926
11676,0836268237
11676,0836269640
11676,0840741022
11676,0840795963
11676,08420634180
11676,0842319069
11676,0842329120
11676,0842329129
11676,084232920X
11676,0842329218
11676,0842329242
11676,0842329250
11676,0842335714
11676,0842342702
11676,0842345523
11676,0842353844
11676,0842361333
11676,0842384065
11676,084310211X
11676,0843105739
11676,0843105909
11676,0843108975
11676,0843129662
11676,0843178116
11676,0843932260
11676,0843939028
11676,0843942819
11676,0843944722
11676,0843945052
11676,0843947020
11676,084394739X
11676,0843947616
11676,0843947861
11676,0843947896
11676,0843952148
11676,0844255610
11676,0846660563
11676,0848711696
11676,0849903432
11676,0849906555
11676,0849911796
11676,0849912970
11676,0849916518
11676,0849916879
11676,0849917034
11676,0849917948
11676,0849932017
11676,0849933137
11676,084993835X
11676,0849939437
11676,0849942551
11676,0849942829
11676,0849943019
11676,0849943787
11676,084995083X
11676,0849977894
11676,0850317363
11676,0851126529
11676,0853426872
11676,0855031468
11676,0855616997
11676,0856407267
11676,0859533662
11676,0860074382
11676,0860207161
11676,0860252345
11676,0860680649
11676,0861011945
11676,0861247175
11676,0861458621
11676,086272807X
11676,0863275923
11676,0863694578
11676,0864425767
11676,0864923155
11676,086531599X
11676,0865471185
11676,0865475784
11676,0865476675
11676,0866119892
11676,0866223622
11676,0866254099
11676,0866255028
11676,0867130199
11676,0867204281
11676,0867211881
11676,0870211110
